"ID","FECHA_UTC","HORA_UTC","LATITUD","LONGITUD","PROFUNDIDAD","MAGNITUD","FECHA_CORTE"
"16608","20140315","235522","-5.6528","-81.0661","35","4.5","20223006"
"16609","20140316","002220","-5.5723","-80.9967","38","4.8","20223006"
"16610","20140316","145617","-5.6982","-80.9769","39","4.7","20223006"
"16611","20140316","152513","-5.6666","-81.1222","41","5","20223006"
"16612","20140316","153404","-5.6778","-81.0512","27","4.6","20223006"
"16613","20140317","041451","-18.0233","-70.6272","65","5","20223006"
"16614","20140317","061321","-4.186","-81.6205","14","4.5","20223006"
"16615","20140317","080912","-5.1416","-80.83","57","4.7","20223006"
"16616","20140317","082950","-6.4163","-76.769","46","4.6","20223006"
"16617","20140317","085352","-5.6506","-81.0388","28","4.5","20223006"
"16618","20140317","153916","-11.9598","-74.9741","103","4.9","20223006"
"16619","20140318","035432","-17.1995","-74.4051","31","4.9","20223006"
"16620","20140318","154241","-5.8407","-76.1948","54","4.5","20223006"
"16621","20140319","054420","-10.5521","-79.7721","32","4.5","20223006"
"16622","20140320","031208","-16.3695","-72.4943","89","4.5","20223006"
"16623","20140320","052315","-5.6826","-76.6355","144","4.5","20223006"
"16624","20140320","070752","-15.7409","-75.2377","14","5","20223006"
"16625","20140320","075039","-16.2913","-74.3664","32","4.7","20223006"
"16626","20140320","090558","-10.5128","-75.144","36","4.5","20223006"
"16627","20140320","111007","-7.6919","-74.2117","173","5","20223006"
"16628","20140320","120511","-11.8865","-76.128","83","4.9","20223006"
"16629","20140320","211608","-8.6295","-78.9182","57","4.8","20223006"
"16630","20140320","222617","-7.9576","-75.2464","10","4.8","20223006"
"16631","20140320","222928","-14.1906","-76.7041","14","4.6","20223006"
"16632","20140320","223341","-15.8647","-75.3349","13","4.9","20223006"
"16633","20140321","064142","-3.3192","-80.9164","15","4.8","20223006"
"16634","20140322","003846","-5.4135","-80.811","36","5.3","20223006"
"16635","20140322","024723","-13.4691","-74.9741","97","4.5","20223006"
"16636","20140324","031435","-8.8559","-81.0971","58","4.6","20223006"
"16637","20140324","211550","-4.0151","-80.7593","59","4.5","20223006"
"16638","20140324","213833","-14.0106","-76.3099","19","4.8","20223006"
"16639","20140325","065219","-17.0901","-71.299","37","4.5","20223006"
"16640","20140325","072130","-5.5769","-81.0062","36","4.8","20223006"
"16641","20140325","143826","-17.7921","-70.8088","67","5.4","20223006"
"16642","20140326","091608","-5.7765","-75.8943","148","4.8","20223006"
"16643","20140327","000450","-14.2096","-76.7721","32","4.8","20223006"
"16644","20140327","051114","-8.2824","-74.6638","210","4.8","20223006"
"16645","20140327","091006","-2.6805","-81.9488","31","4.7","20223006"
"16646","20140327","175912","-8.6313","-74.6317","158","5.3","20223006"
"16647","20140328","015302","-8.589","-75.0403","145","4.8","20223006"
"16648","20140328","052838","-15.7231","-72.1642","72","4.6","20223006"
"16649","20140328","063357","-17.3405","-70.3808","134","4.7","20223006"
"16650","20140328","103914","-13.1798","-74.2528","79","4.9","20223006"
"16651","20140329","021152","-14.7725","-76.2694","36","4.6","20223006"
"16652","20140329","083603","-8.6637","-79.8966","44","4.9","20223006"
"16653","20140329","232610","-11.8501","-75.936","32","4.7","20223006"
"16654","20140329","233830","-3.6548","-80.7123","35","4.8","20223006"
"16655","20140330","000412","-5.8331","-81.0227","32","4.5","20223006"
"16656","20140330","011115","-13.6561","-76.4765","30","5.3","20223006"
"16657","20140330","143346","-7.6401","-78.2835","123","4.6","20223006"
"16658","20140330","164331","-5.3293","-76.4618","25","4.5","20223006"
"16659","20140330","214855","-15.2683","-74.5664","101","4.7","20223006"
"16660","20140330","234554","-16.988","-70.9222","129","4.6","20223006"
"16661","20140330","234845","-12.4551","-76.9845","45","4.6","20223006"
"16662","20140331","003850","-2.4466","-77.1082","77","4.7","20223006"
"16663","20140331","232253","-5.1442","-78.8277","17","4.7","20223006"
"16664","20140331","234722","-7.5457","-76.4073","163","4.7","20223006"
"16665","20140401","091439","-3.6464","-77.7779","156","4.5","20223006"
"16666","20140402","152057","-4.3787","-80.2957","55","4.5","20223006"
"16667","20140403","021157","-4.977","-78.2174","121","4.8","20223006"
"16668","20140403","061620","-18.5363","-70.2021","75","5.3","20223006"
"16669","20140403","082321","-2.6673","-77.8616","20","4.9","20223006"
"16670","20140403","132316","-17.1348","-71.675","61","4.9","20223006"
"16671","20140404","114823","-4.0359","-77.5555","38","4.5","20223006"
"16672","20140404","195354","-17.4087","-71.8782","50","4.5","20223006"
"16673","20140404","203245","-16.5102","-74.167","25","5","20223006"
"16674","20140404","210005","-16.5341","-74.1393","26","4.7","20223006"
"16675","20140405","125942","-11.2765","-78.03","40","4.5","20223006"
"16676","20140405","155043","-16.9074","-71.2629","114","4.5","20223006"
"16677","20140406","212420","-18.4439","-70.6126","28","4.5","20223006"
"16678","20140407","004550","-16.734","-70.8108","150","4.6","20223006"
"16679","20140407","032722","-10.3347","-79.9189","18","4.7","20223006"
"16680","20140407","130911","-3.9323","-81.19","40","4.8","20223006"
"16681","20140407","152733","-8.2424","-71.5809","561","5.2","20223006"
"16682","20140407","183751","-16.1646","-73.4078","45","4.8","20223006"
"16683","20140408","182811","-18.1955","-71.7463","20","4.9","20223006"
"16684","20140409","053830","-17.6314","-72.8712","15","4.5","20223006"
"16685","20140409","190107","-9.2724","-79.3399","20","4.5","20223006"
"16686","20140409","223549","-10.0471","-78.6799","33","4.5","20223006"
"16687","20140410","024356","-15.3375","-72.4135","110","4.9","20223006"
"16688","20140410","054055","-15.6334","-71.9211","118","5","20223006"
"16689","20140410","085618","-5.6178","-81.0549","21","4.8","20223006"
"16690","20140410","102444","-13.0766","-69.0634","56","4.5","20223006"
"16691","20140410","155650","-17.2051","-70.9649","110","4.8","20223006"
"16692","20140411","112518","-9.8713","-75.5375","10","4.7","20223006"
"16693","20140411","140725","-8.5751","-76.6857","41","4.5","20223006"
"16694","20140411","181211","-4.0136","-81.1424","36","4.5","20223006"
"16695","20140413","051200","-3.7361","-79.724","117","4.6","20223006"
"16696","20140413","100100","-11.578","-75.1024","125","4.5","20223006"
"16697","20140414","043422","-15.2181","-72.3389","151","4.8","20223006"
"16698","20140414","222035","-18.4994","-70.8468","31","4.9","20223006"
"16699","20140414","222326","-9.0472","-79.234","29","4.9","20223006"
"16700","20140414","234034","-12.4924","-75.2195","79","5.3","20223006"
"16701","20140415","202051","-3.8709","-79.8547","106","4.5","20223006"
"16702","20140416","152449","-11.1258","-74.6168","20","4.6","20223006"
"16703","20140416","162036","-7.7262","-74.2059","185","4.6","20223006"
"16704","20140416","192143","-16.4998","-73.7191","31","4.8","20223006"
"16705","20140417","073244","-7.5767","-78.7861","101","4.6","20223006"
"16706","20140417","075111","-4.9295","-78.1406","37","4.5","20223006"
"16707","20140417","080355","-5.5973","-80.9096","36","4.5","20223006"
"16708","20140418","131235","-3.6146","-81.1002","28","4.5","20223006"
"16709","20140418","202815","-11.1711","-76.0327","21","4.9","20223006"
"16710","20140418","213315","-5.2092","-76.7419","170","4.5","20223006"
"16711","20140418","215441","-18.7309","-70.1992","44","4.5","20223006"
"16712","20140419","104032","-8.8763","-79.211","29","4.6","20223006"
"16713","20140420","082928","-5.2979","-75.7246","23","4.6","20223006"
"16714","20140420","085806","-8.252","-74.3439","191","5.1","20223006"
"16715","20140420","091016","-12.7608","-75.1667","68","4.9","20223006"
"16716","20140420","204205","-17.4379","-69.6264","195","4.9","20223006"
"16717","20140421","010535","-12.9987","-76.1842","55","4.6","20223006"
"16718","20140421","015815","-8.0302","-74.666","166","4.7","20223006"
"16719","20140421","023605","-11.7583","-77.4871","46","4.5","20223006"
"16720","20140421","134554","-8.9247","-79.337","57","4.5","20223006"
"16721","20140422","001312","-3.4553","-80.9044","24","4.7","20223006"
"16722","20140422","182332","-8.9284","-77.6843","125","4.9","20223006"
"16723","20140422","220948","-3.9858","-80.9934","22","4.5","20223006"
"16724","20140423","014243","-15.8487","-75.0209","21","4.6","20223006"
"16725","20140423","071900","-15.4927","-73.1807","126","4.5","20223006"
"16726","20140423","091417","-8.0606","-74.4645","178","4.6","20223006"
"16727","20140423","131229","-7.2305","-80.9154","27","4.7","20223006"
"16728","20140424","091321","-18.1099","-69.4268","134","4.5","20223006"
"16729","20140424","100102","-18.1002","-70.2362","123","4.8","20223006"
"16730","20140424","142031","-9.1143","-79.2224","23","4.8","20223006"
"16731","20140424","170648","-9.4911","-79.2777","56","5","20223006"
"16732","20140425","033710","-12.4702","-76.4483","80","4.5","20223006"
"16733","20140425","182158","-16.94","-73.9022","14","4.5","20223006"
"16734","20140426","144634","-16.7739","-71.6944","18","4.5","20223006"
"16735","20140427","010949","-15.8234","-73.0972","101","4.9","20223006"
"16736","20140427","041301","-12.4596","-77.383","32","4.6","20223006"
"16737","20140427","043204","-8.6744","-76.9973","105","4.6","20223006"
"16738","20140427","162823","-13.1842","-76.8362","35","4.8","20223006"
"16739","20140428","135106","-15.2775","-70.9316","17","4.9","20223006"
"16740","20140429","033248","-3.2853","-80.7493","40","4.5","20223006"
"16741","20140429","093418","-14.5585","-76.206","7","4.7","20223006"
"16742","20140429","110646","-11.5498","-73.0881","39","4.5","20223006"
"16743","20140429","192304","-7.9271","-75.88","170","4.9","20223006"
"16744","20140502","062102","-8.8976","-74.5262","150","4.9","20223006"
"16745","20140502","091615","-13.2805","-76.5999","17","4.5","20223006"
"16746","20140503","045454","-12.2473","-77.6573","23","4.5","20223006"
"16747","20140503","230325","-5.2369","-77.2543","118","4.5","20223006"
"16748","20140504","141159","-10.3656","-78.4744","32","4.5","20223006"
"16749","20140504","145430","-16.0955","-74.113","48","4.5","20223006"
"16750","20140504","194112","-9.8886","-77.613","100","4.9","20223006"
"16751","20140506","211436","-6.3347","-76.2924","54","4.7","20223006"
"16752","20140507","054308","-7.3237","-74.1015","212","4.9","20223006"
"16753","20140507","221910","-9.6176","-75.4492","114","5","20223006"
"16754","20140508","020323","-14.3841","-76.0453","51","4.5","20223006"
"16755","20140508","034523","-8.4856","-75.9534","127","4.6","20223006"
"16756","20140508","071501","-8.8606","-79.281","45","5","20223006"
"16757","20140508","075336","-15.9821","-74.7335","22","4.6","20223006"
"16758","20140508","080334","-8.7287","-79.215","37","4.6","20223006"
"16759","20140508","091937","-8.9093","-79.2479","48","4.5","20223006"
"16760","20140508","130754","-3.4029","-80.7504","33","4.5","20223006"
"16761","20140508","182502","-14.0251","-76.3259","40","4.6","20223006"
"16762","20140509","053812","-7.1673","-80.9363","32","4.5","20223006"
"16763","20140509","062448","-8.8332","-79.2613","43","4.6","20223006"
"16764","20140509","090552","-13.3418","-75.9615","42","4.8","20223006"
"16765","20140509","211535","-3.1275","-81.043","28","4.6","20223006"
"16766","20140510","060327","-3.2413","-81.794","38","4.5","20223006"
"16767","20140510","064854","-14.9208","-73.7266","108","4.5","20223006"
"16768","20140510","094633","-10.9938","-73.7461","40","4.8","20223006"
"16769","20140510","103241","-18.1425","-71.1894","34","4.8","20223006"
"16770","20140510","143751","-12.4596","-76.8971","49","4.6","20223006"
"16771","20140510","175712","-12.6338","-77.0562","44","4.9","20223006"
"16772","20140510","184318","-8.2932","-76.2471","138","4.9","20223006"
"16773","20140511","032211","-7.7875","-75.5444","102","5","20223006"
"16774","20140511","133726","-5.1527","-80.2806","61","4.5","20223006"
"16775","20140512","004031","-9.8094","-75.4725","122","5","20223006"
"16776","20140512","041527","-4.2133","-80.4555","34","5.3","20223006"
"16777","20140512","062736","-3.2864","-80.9555","35","4.6","20223006"
"16778","20140512","070825","-8.8577","-75.0452","34","4.7","20223006"
"16779","20140512","100025","-5.4506","-80.6245","45","4.5","20223006"
"16780","20140512","104803","-12.3269","-73.7142","20","4.6","20223006"
"16781","20140513","054543","-16.5374","-73.1576","55","5.3","20223006"
"16782","20140513","062159","-16.456","-69.9981","192","4.2","20223006"
"16783","20140513","063606","-12.5959","-75.3174","140","4.5","20223006"
"16784","20140513","080318","-8.3826","-79.7959","56","4.5","20223006"
"16785","20140513","162604","-5.3606","-79.415","97","4.7","20223006"
"16786","20140513","185007","-17.0321","-69.4718","181","4.9","20223006"
"16787","20140513","214601","-14.5418","-73.4367","117","4.6","20223006"
"16788","20140514","115455","-13.5732","-76.1503","73","4.8","20223006"
"16789","20140514","183957","-3.8169","-74.9028","172","4.7","20223006"
"16790","20140514","191418","-9.802","-75.1558","35","4.6","20223006"
"16791","20140514","211248","-8.3692","-76.2543","28","5.1","20223006"
"16792","20140515","014855","-5.6045","-81.0213","47","5.6","20223006"
"16793","20140515","020808","-9.2103","-79.8781","23","4.6","20223006"
"16794","20140515","045828","-4.7256","-81.014","33","4.6","20223006"
"16795","20140515","064140","-14.172","-74.4917","71","4.8","20223006"
"16796","20140515","224317","-7.5925","-79.6899","56","5.7","20223006"
"16797","20140516","010510","-17.576","-71.4581","35","5.3","20223006"
"16798","20140516","064017","-16.0442","-74.4018","54","4.6","20223006"
"16799","20140516","080123","-9.9857","-74.1972","165","5.4","20223006"
"16800","20140516","175542","-16.0268","-71.1117","151","4.5","20223006"
"16801","20140516","230322","-8.9151","-79.0407","42","4.5","20223006"
"16802","20140517","022651","-6.0085","-75.3565","48","4.6","20223006"
"16803","20140517","035743","-16.4316","-73.6571","55","4.6","20223006"
"16804","20140517","122919","-17.5791","-69.7812","214","4.5","20223006"
"16805","20140517","131429","-17.6046","-72.0151","10","4.5","20223006"
"16806","20140517","134345","-17.5604","-69.6129","177","4.5","20223006"
"16807","20140517","180847","-7.0609","-76.7009","50","4.6","20223006"
"16808","20140517","193358","-7.156","-74.8353","164","4.6","20223006"
"16809","20140518","145857","-3.3603","-77.4659","58","4.5","20223006"
"16810","20140518","192002","-4.0253","-80.8845","28","4.5","20223006"
"16811","20140519","085755","-10.5651","-78.364","53","4.5","20223006"
"16812","20140519","140100","-16.0939","-74.8692","23","5.1","20223006"
"16813","20140520","053936","-6.2661","-79.097","136","4.8","20223006"
"16814","20140520","072854","-18.4187","-71.1016","22","4.8","20223006"
"16815","20140520","211118","-17.8442","-69.3754","149","4.9","20223006"
"16816","20140521","223001","-8.9219","-74.5215","143","5.3","20223006"
"16817","20140522","055020","-11.5014","-73.4325","186","4.8","20223006"
"16818","20140522","065753","-17.9803","-71.8651","41","4.6","20223006"
"16819","20140522","095955","-17.1488","-71.1692","38","4.7","20223006"
"16820","20140523","060436","-9.2748","-75.0141","141","4.6","20223006"
"16821","20140523","164041","-8.52","-76.4012","20","4.5","20223006"
"16822","20140524","031618","-8.0993","-74.4129","155","4.9","20223006"
"16823","20140524","064732","-15.3859","-73.9635","74","5.4","20223006"
"16824","20140524","075016","-15.1287","-71.7429","147","4.9","20223006"
"16825","20140525","015552","-6.733","-75.2434","112","4.5","20223006"
